codigo,descricao,grupo,total_movimento,data_baixa,estoque_minimo,tempo_reposicao,ano,mes
10366,TUBO CURVO 200MM DOBRA 90º X 266MM,ELABORAÇÃO AX(2),14,2025-05-16 00:00:00.000,100,7,2025,5
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,100,2024-09-09 00:00:00.000,0,5,2024,9
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,200,2024-09-09 00:00:00.000,10453,30,2024,9
2958,CABO 26 CM  PARAL PR,ELÉTRICO,100,2024-09-09 00:00:00.000,4000,15,2024,9
8583,CHAPEU ARAND. INJ OURO VELHO 8336 ASPEN,INJETADOS,100,2024-09-09 00:00:00.000,0,12,2024,9
8585,BRACO INJ MINI ARAN OURO VELH 8336 ASPEN,INJETADOS,100,2024-09-09 00:00:00.000,200,12,2024,9
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,350,2024-11-29 00:00:00.000,0,5,2024,11
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,700,2024-11-29 00:00:00.000,10453,30,2024,11
637,CABO 40 CM PARAL PR,ELÉTRICO,350,2024-11-29 00:00:00.000,1011,15,2024,11
7036,CHAPEU PEND. INJ PRETO 8335 ASPEN,INJETADOS,350,2024-11-29 00:00:00.000,0,12,2024,11
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,8,2024-02-06 00:00:00.000,10453,30,2024,2
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,4,2024-02-06 00:00:00.000,3000,7,2024,2
6435,CX MASTER REF 8265-8268-8422/3,EMBALAGEM,1,2024-02-06 00:00:00.000,55,10,2024,2
8293,"SACO PEBD LISO 25X75X0,10-TRILHO",EMBALAGEM,4,2024-02-06 00:00:00.000,100,3,2024,2
8410,CONJ. 8440 PRETO LENTE LEITOSA,INJETADOS,4,2024-02-06 00:00:00.000,40,17,2024,2
10342,CONJ SOQ 15 CM PRETO,MONTADOS,8,2024-02-06 00:00:00.000,600,7,2024,2
5527,PINHAO INJ BRANCO 8382/83/84 LINHA IOWA,INJETADOS,12,2024-12-17 00:00:00.000,10,12,2024,12
5530,LENTE TRAPEZIO CRISTAL CHAPEU LINH IOWA,INJETADOS,12,2024-12-17 00:00:00.000,120,17,2024,12
953,CONJ SOQ 40 CM PARALELO PR,MONTADOS,12,2024-12-17 00:00:00.000,400,7,2024,12
4334,ETIQUETA 100X68 AMARELA EAN 13 E 14,EMBALAGEM,15,2024-12-17 00:00:00.000,5000,7,2024,12
4335,ETIQUETA 100X68 BRANCA ( TRANSPORTE ),EMBALAGEM,3,2024-12-17 00:00:00.000,3000,7,2024,12
4583,QUADRO INJ BRANCO 8340/8341 LIN VIRGINIA,INJETADOS,12,2024-12-17 00:00:00.000,100,12,2024,12
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,48,2024-12-17 00:00:00.000,2100,12,2024,12
5524,CHAPEU INJ TRAPEZIO BRANC 8380/8381 IOWA,INJETADOS,12,2024-12-17 00:00:00.000,34,12,2024,12
6531,"BASE AL 580MM C/SAPATA  2""",ELABORAÇÃO AX(1),4,2024-11-04 00:00:00.000,100,1,2024,11
582,BOLA SEXTAVADA S/FURO BRANCA,INJETADOS,12,2024-12-17 00:00:00.000,150,12,2024,12
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,48,2024-12-17 00:00:00.000,10453,30,2024,12
738,POSTE INJ P/ BALIZADOR BR,INJETADOS,12,2024-12-17 00:00:00.000,20,12,2024,12
801,ETIQUETA 33X50 BRANCA CODIGO DE BARRAS,EMBALAGEM,15,2024-12-17 00:00:00.000,10000,7,2024,12
807,GRAMPO BARRETE 35X18 (CAIXA C/ 5000 UNI),FIXAÇÃO,24,2024-12-17 00:00:00.000,0,3,2024,12
672,"SACO PEBD LISO 27X38X0,08 BARRA 2",EMBALAGEM,24,2024-04-26 00:00:00.000,2000,20,2024,4
1018,CX SIMPLES MASTER 335x316x323 REF-8273,EMBALAGEM,"1,9992",2024-04-26 00:00:00.000,60,7,2024,4
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,24,2024-04-26 00:00:00.000,3000,7,2024,4
7121,CONJ DISCO INJ MARROM TEXT LANT 340,MONTADOS,24,2024-04-26 00:00:00.000,150,7,2024,4
7148,CONJ PENDENTE MARROM 8335 ASPEN,MONTADOS,24,2024-04-26 00:00:00.000,77,7,2024,4
7171,CONJ.8335/8336 MR (LENTE+QUADRO),INJETADOS,24,2024-04-26 00:00:00.000,521,12,2024,4
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,16,2024-03-07 00:00:00.000,800,12,2024,3
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,32,2024-03-07 00:00:00.000,10453,30,2024,3
731,POSTE INJ P/ BALIZADOR PR,INJETADOS,16,2024-03-07 00:00:00.000,140,12,2024,3
1176,CX SIMPLES MASTER 430x380x400- REF.8119,EMBALAGEM,4,2024-03-07 00:00:00.000,45,7,2024,3
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,16,2024-03-07 00:00:00.000,600,7,2024,3
5549,CHAPEU INJ RED LIN MINESOTA PR,INJETADOS,16,2024-03-07 00:00:00.000,255,12,2024,3
1223,SAPATA AL 200X200MMX3 C/ ENG  2'',ELABORAÇÃO AX(1),8,2025-08-27 00:00:00.000,50,7,2025,8
2731,MAO FRANCESA ALUMINIO,ESTAMPARIA,24,2025-08-27 00:00:00.000,0,0,2025,8
8179,"ESPECIAL POSTE AL PINT REF 116 2,10M",PINTURA,8,2025-08-27 00:00:00.000,0,1,2025,8
4621,CX PAP PARDA KRAFT REF: 8341,EMBALAGEM,24,2024-10-07 00:00:00.000,110,7,2024,10
4630,CX SIMPLES MASTER 692x350x284 REF:8341,EMBALAGEM,3,2024-10-07 00:00:00.000,12,7,2024,10
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,24,2024-10-07 00:00:00.000,1785,12,2024,10
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,48,2024-10-07 00:00:00.000,490,12,2024,10
9517,QUADRO INJ MARROM 8340/8341 LIN.VIRGINIA,INJETADOS,24,2024-10-07 00:00:00.000,120,12,2024,10
9615,CONJ ARANDELA MARROM 8341/8343 CLASSIC,MONTADOS,24,2024-10-07 00:00:00.000,50,7,2024,10
5552,QUADRO INJ RED LIN MINESOTA PR,INJETADOS,16,2024-03-07 00:00:00.000,300,12,2024,3
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,16,2024-03-07 00:00:00.000,400,12,2024,3
5578,CX PAP SIMPLES KRAFT REF: 8433,EMBALAGEM,16,2024-03-07 00:00:00.000,30,7,2024,3
859,SOQUE PORCE P/ DICROI GU 10 C/CABO 15CM,ELÉTRICO,6,2024-06-12 00:00:00.000,136,7,2024,6
7910,"CABO PRETO PP RED 1,20 CM",ELÉTRICO,6,2024-06-12 00:00:00.000,0,15,2024,6
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,96,2024-10-07 00:00:00.000,2100,12,2024,10
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,66,2024-11-06 00:00:00.000,3000,3,2024,11
581,BOLA SEXTAVADA C/FURO PRETA,INJETADOS,33,2024-11-06 00:00:00.000,400,17,2024,11
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,33,2024-11-06 00:00:00.000,800,12,2024,11
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,33,2024-11-06 00:00:00.000,700,12,2024,11
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,33,2024-11-06 00:00:00.000,700,12,2024,11
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,66,2024-11-06 00:00:00.000,10453,30,2024,11
9797,COPO ARANDELA INJETADO PRETO COM FURO,INJETADOS,33,2024-11-06 00:00:00.000,435,7,2024,11
953,CONJ SOQ 40 CM PARALELO PR,MONTADOS,33,2024-11-06 00:00:00.000,400,7,2024,11
4590,TRIANGULO GRANDE PRETO P/ CORRENTE,INJETADOS,33,2024-11-06 00:00:00.000,330,12,2024,11
4628,"SACO PE LISO 35x50X0,08- 8343-8348-8349",EMBALAGEM,33,2024-11-06 00:00:00.000,300,2,2024,11
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,33,2024-11-06 00:00:00.000,1300,7,2024,11
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,33,2024-11-06 00:00:00.000,3000,7,2024,11
8168,LENTE SEXTAVADA CRISTAL,INJETADOS,198,2024-11-06 00:00:00.000,3000,12,2024,11
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,12,2024-06-28 00:00:00.000,400,7,2024,6
7121,CONJ DISCO INJ MARROM TEXT LANT 340,MONTADOS,12,2024-06-28 00:00:00.000,150,7,2024,6
7148,CONJ PENDENTE MARROM 8335 ASPEN,MONTADOS,12,2024-06-28 00:00:00.000,77,7,2024,6
7171,CONJ.8335/8336 MR (LENTE+QUADRO),INJETADOS,12,2024-06-28 00:00:00.000,521,12,2024,6
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,"1,008",2024-06-28 00:00:00.000,40,7,2024,6
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,4,2025-06-18 00:00:00.000,3000,3,2025,6
993,"PONTEIRA INTERNA PR 2""",INJETADOS,1,2025-06-18 00:00:00.000,500,7,2025,6
2540,CABECA AL PINTADA  117 PRETA,PINTURA,1,2025-06-18 00:00:00.000,80,1,2025,6
2570,"BASE ALUMINIO 2""X580MM PRETO",PINTURA,1,2025-06-18 00:00:00.000,100,1,2025,6
2579,"TUBO AL 2""X580MM EST PR LISO",PINTURA,2,2025-06-18 00:00:00.000,40,1,2025,6
517,LENTE GR QUADRADA C/ TEXTURA,INJETADOS,8,2025-06-18 00:00:00.000,900,12,2025,6
573,BOLA QUADRADA S/FURO PRETA,INJETADOS,2,2025-06-18 00:00:00.000,350,12,2025,6
577,CHAPEU INJ GR QUADRADO PRETO,INJETADOS,2,2025-06-18 00:00:00.000,300,12,2025,6
579,QUADRO INJ P/ LANTER QUADRA PR,INJETADOS,2,2025-06-18 00:00:00.000,400,12,2025,6
849,"PONTEIRA INTERNA PR 1""",INJETADOS,2,2025-06-18 00:00:00.000,500,7,2025,6
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,2,2025-06-18 00:00:00.000,200,7,2025,6
510,COPO INJ ELETRON PR,INJETADOS,6,2024-01-11 00:00:00.000,283,17,2024,1
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,6,2024-01-11 00:00:00.000,0,5,2024,1
551,ELE INJ GRANDE NOVO P/ SOQUETE,INJETADOS,6,2024-01-11 00:00:00.000,150,17,2024,1
563,"PARAF CAB INJ 3,5X25 PR (COPO ELETRON)",INJETADOS,6,2024-01-11 00:00:00.000,150,12,2024,1
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,6,2024-01-11 00:00:00.000,10453,30,2024,1
7200,CABO 50 CM PARAL PR,ELÉTRICO,6,2024-01-11 00:00:00.000,72,15,2024,1
7385,ELE SIMPLES PR S/ CLICK,INJETADOS,6,2024-01-11 00:00:00.000,90,12,2024,1
3401,101/1 BR/ BR,ELABORAÇÃO AX(1),24,2025-08-12 00:00:00.000,0,10,2025,8
4477,CX SIMPLES MASTER 500x220x320 REF:8260/2,EMBALAGEM,"1,008",2025-08-12 00:00:00.000,2,10,2025,8
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,24,2025-08-12 00:00:00.000,3000,7,2025,8
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,4,2024-02-08 00:00:00.000,3000,3,2024,2
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,12,2024-02-08 00:00:00.000,2500,12,2024,2
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,2,2024-02-08 00:00:00.000,800,12,2024,2
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,2,2024-02-08 00:00:00.000,700,12,2024,2
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,2,2024-02-08 00:00:00.000,700,12,2024,2
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,4,2024-02-08 00:00:00.000,10453,30,2024,2
7171,CONJ.8335/8336 MR (LENTE+QUADRO),INJETADOS,24,2024-04-23 00:00:00.000,521,12,2024,4
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,24,2024-04-23 00:00:00.000,1785,12,2024,4
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,48,2024-04-23 00:00:00.000,490,12,2024,4
2573,"BASE ALUMINIO 1""1/2X580MM PRETA",PINTURA,1,2024-02-08 00:00:00.000,50,1,2024,2
2583,"TUBO AL 1""1/2 X 580MM EST PR LISO",PINTURA,1,2024-02-08 00:00:00.000,50,1,2024,2
2738,"SACO LISO PE 88X80X0,025",EMBALAGEM,1,2024-02-08 00:00:00.000,30,2,2024,2
1016,CX MASTER 400x370x405 REF 8270/ 8271,EMBALAGEM,"2,016",2024-04-23 00:00:00.000,70,7,2024,4
7117,CX PAP SIMPLES KRAFT REF: 8336,EMBALAGEM,24,2024-04-23 00:00:00.000,1000,7,2024,4
7145,CONJ ARANDELA MARROM 8336 ASPEN,MONTADOS,24,2024-04-23 00:00:00.000,270,7,2024,4
627,"PARAF AA CAB PAN PHIL 3,5X9,5 ZB",FIXAÇÃO,4,2024-02-08 00:00:00.000,230,2,2024,2
791,CX PAP SIMPLES KRAFT REF: 8122,EMBALAGEM,1,2024-02-08 00:00:00.000,30,7,2024,2
849,"PONTEIRA INTERNA PR 1""",INJETADOS,2,2024-02-08 00:00:00.000,500,7,2024,2
851,PONTEIRA INTERNA PR 1.1/ 2,INJETADOS,1,2024-02-08 00:00:00.000,50,15,2024,2
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,2,2024-02-08 00:00:00.000,200,7,2024,2
2527,CABECA AL PINT 122 PR LISO,PINTURA,1,2024-02-08 00:00:00.000,40,1,2024,2
561,NIPEL INJ 35MM PR,INJETADOS,6,2025-02-28 00:00:00.000,1305,12,2025,2
565,PORCA INJ C/ RELEVO PR,INJETADOS,6,2025-02-28 00:00:00.000,92,12,2025,2
568,PRENSA FIO INJ,INJETADOS,6,2025-02-28 00:00:00.000,70,12,2025,2
569,TRAVESSA INJ PR,INJETADOS,6,2025-02-28 00:00:00.000,2000,12,2025,2
1095,"SACO LISO PE 50X65X0,025",EMBALAGEM,6,2025-02-28 00:00:00.000,35,2,2025,2
1696,DISCO PEQ AL 1 FURO PINT PR LISO,PINTURA,6,2025-02-28 00:00:00.000,20,1,2025,2
7519,ROTULO LINHA COLUMBUS PENDENTE 8610,EMBALAGEM,6,2025-02-28 00:00:00.000,172,12,2025,2
9199,CX PAP SIMPLES KRAFT REF: 8610,EMBALAGEM,6,2025-02-28 00:00:00.000,8,10,2025,2
5143,"SACO BOBI PICOTADO 20x35x0,03",EMBALAGEM,6,2025-02-28 00:00:00.000,1700,2,2025,2
5629,CX MASTER 410x370x460 REF:8380/8382,EMBALAGEM,"1,002",2025-02-28 00:00:00.000,3,7,2025,2
5674,"CONJ SOQ FX11 90 CM PRETO C/ SUP ""U""",MONTADOS,6,2025-02-28 00:00:00.000,20,7,2025,2
7472,CHAPEU  AL 610 PRETO,PINTURA,6,2025-02-28 00:00:00.000,0,1,2025,2
7476,CONE REPUX AL PC 610 PRETO LISO,PINTURA,6,2025-02-28 00:00:00.000,0,1,2025,2
7480,"TUBO ACABAMENTO 2"" X 19MM COBRE",PINTURA,6,2025-02-28 00:00:00.000,0,1,2025,2
10170,ARRUELA AL MEIA LUA 3MM ROSCA INTER M10,ALUMINIO,40,2025-08-15 00:00:00.000,500,10,2025,8
10436,LUVA T USINADA ALUMI 9/16 R M10 BANHADO,ELABORAÇÃO AX(1),20,2025-08-15 00:00:00.000,250,1,2025,8
10439,TUBO 3/8 X 130MM ROSCA M10 X 13MM X 4MM,ELABORAÇÃO AX(2),20,2025-08-15 00:00:00.000,60,7,2025,8
10509,TUBO 3/8 X 160MM ROSCA M10 2L 13MM X 4MM,ELABORAÇÃO AX(2),20,2025-08-15 00:00:00.000,100,7,2025,8
2201,CABECA AL S/ PINT REF 122 SOLDA,ELABORAÇÃO AX(1),17,2024-05-17 00:00:00.000,40,7,2024,5
569,TRAVESSA INJ PR,INJETADOS,200,2024-10-11 00:00:00.000,2000,12,2024,10
7122,DISCO INJ 1 FURO MARROM TEXTURA,INJETADOS,200,2024-10-11 00:00:00.000,0,12,2024,10
7124,ELO INJ  P/ CORRENTE MARROM,INJETADOS,800,2024-10-11 00:00:00.000,800,12,2024,10
7125,TRIANGULO PEQUENO MARROM P/ CORRENTE,INJETADOS,200,2024-10-11 00:00:00.000,0,12,2024,10
7139,NIPEL INJ MARROM 35 MM C/ FURO 3MM,INJETADOS,200,2024-10-11 00:00:00.000,300,3,2024,10
508,COPO INJ ELETRON BR,INJETADOS,71,2024-05-15 00:00:00.000,110,17,2024,5
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,71,2024-05-15 00:00:00.000,0,5,2024,5
552,ELE INJ PEQ P/ SOQUETE,INJETADOS,71,2024-05-15 00:00:00.000,0,17,2024,5
562,"PARAF CAB INJ 3,5X25 BR( COPO ELETRON )",INJETADOS,71,2024-05-15 00:00:00.000,70,12,2024,5
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,71,2024-05-15 00:00:00.000,10453,30,2024,5
7199,CABO 50 CM PARAL BR,ELÉTRICO,71,2024-05-15 00:00:00.000,124,15,2024,5
7384,ELE SIMPLES BR S/ CLICK,INJETADOS,71,2024-05-15 00:00:00.000,11,12,2024,5
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,70,2024-04-02 00:00:00.000,0,5,2024,4
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,140,2024-04-02 00:00:00.000,10453,30,2024,4
2958,CABO 26 CM  PARAL PR,ELÉTRICO,70,2024-04-02 00:00:00.000,4000,15,2024,4
7038,CHAPEU ARAND. INJ MARROM 8336 ASPEN,INJETADOS,70,2024-04-02 00:00:00.000,400,12,2024,4
7044,BRACO INJ MINI ARAN MARROM 8336 ASPEN,INJETADOS,70,2024-04-02 00:00:00.000,400,12,2024,4
569,TRAVESSA INJ PR,INJETADOS,345,2024-10-24 00:00:00.000,2000,12,2024,10
4587,TRIANGULO PEQUENO PRETO P/ CORRENTE,INJETADOS,345,2024-10-24 00:00:00.000,2000,12,2024,10
4588,ELO INJETADO PRETO P/ CORRENTE,INJETADOS,1380,2024-10-24 00:00:00.000,6000,12,2024,10
4591,DISCO INJ 1 FURO  PRETO TEXTURA,INJETADOS,345,2024-10-24 00:00:00.000,1500,12,2024,10
4592,NIPEL INJ PRETO 35 MM C/ FURO 3MM,INJETADOS,345,2024-10-24 00:00:00.000,1800,5,2024,10
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,96,2025-01-16 00:00:00.000,3000,3,2025,1
581,BOLA SEXTAVADA C/FURO PRETA,INJETADOS,48,2025-01-16 00:00:00.000,400,17,2025,1
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,48,2025-01-16 00:00:00.000,800,12,2025,1
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,48,2025-01-16 00:00:00.000,700,12,2025,1
798,CX SIMPLES MASTER 620x177x450 REF-8113,EMBALAGEM,"8,16",2025-01-16 00:00:00.000,40,10,2025,1
1384,CX PAP SIMPLES KRAFT REF 8113,EMBALAGEM,48,2025-01-16 00:00:00.000,200,7,2025,1
4590,TRIANGULO GRANDE PRETO P/ CORRENTE,INJETADOS,48,2025-01-16 00:00:00.000,330,12,2025,1
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,48,2025-01-16 00:00:00.000,1300,7,2025,1
8168,LENTE SEXTAVADA CRISTAL,INJETADOS,288,2025-01-16 00:00:00.000,3000,12,2025,1
10751,CONJ PENDENTE PRETO 8130,MONTADOS,48,2025-01-16 00:00:00.000,200,7,2025,1
545,DISC INJ 1 F BR LINHA MISSISSIPI,INJETADOS,12,2024-11-22 00:00:00.000,114,17,2024,11
560,NIPEL INJ 35MM BR,INJETADOS,12,2024-11-22 00:00:00.000,85,17,2024,11
568,PRENSA FIO INJ,INJETADOS,12,2024-11-22 00:00:00.000,70,12,2024,11
569,TRAVESSA INJ PR,INJETADOS,12,2024-11-22 00:00:00.000,2000,12,2024,11
671,"SACO PEBD LISO 20,5X32X0,08-BARRA 1",EMBALAGEM,12,2024-11-22 00:00:00.000,1000,15,2024,11
1021,CX SIMPLES MASTER 405x185x202 REF 8274/3,EMBALAGEM,"0,996",2024-11-22 00:00:00.000,3,10,2024,11
5074,CONJ SOQ 90 CM BRANCO,MONTADOS,12,2024-11-22 00:00:00.000,0,10,2024,11
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,12,2024-11-22 00:00:00.000,3000,7,2024,11
5591,PRENSA CABO BRANCA INJ FEMEA,INJETADOS,12,2024-11-22 00:00:00.000,300,17,2024,11
5593,PRENSA CABO BRANCA INJ MACHO,INJETADOS,12,2024-11-22 00:00:00.000,30,17,2024,11
9710,COPO PENDENTE INJETADO BRANCO,INJETADOS,12,2024-11-22 00:00:00.000,20,17,2024,11
626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",FIXAÇÃO,60,2024-08-29 00:00:00.000,4000,2,2024,8
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,"0,6",2024-08-29 00:00:00.000,3000,7,2024,8
9677,FUNDO ARAN 15 CM LINHA DUBLIN PRETO,INJETADOS,60,2024-08-29 00:00:00.000,86,12,2024,8
9713,COPO ARANDELA INJETADO PRETO,INJETADOS,60,2024-08-29 00:00:00.000,850,12,2024,8
9894,LENTE INJ ARANDELA 15CM CRISTAL,INJETADOS,60,2024-08-29 00:00:00.000,120,12,2024,8
10131,GRADE ARANDELA 15CM ABERTA PRETO,INJETADOS,60,2024-08-29 00:00:00.000,83,12,2024,8
10133,"SACO PEBD LISO 23X34X0,08",EMBALAGEM,60,2024-08-29 00:00:00.000,1000,25,2024,8
10134,CX  MASTER  425X340X165 REF:351,EMBALAGEM,"4,818",2024-08-29 00:00:00.000,23,7,2024,8
10342,CONJ SOQ 15 CM PRETO,MONTADOS,60,2024-08-29 00:00:00.000,600,7,2024,8
582,BOLA SEXTAVADA S/FURO BRANCA,INJETADOS,2,2024-06-11 00:00:00.000,150,12,2024,6
4628,"SACO PE LISO 35x50X0,08- 8343-8348-8349",EMBALAGEM,2,2024-06-11 00:00:00.000,300,2,2024,6
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,2,2024-06-11 00:00:00.000,3000,7,2024,6
5547,CHAPEU INJ RED LIN MINESOTA BR,INJETADOS,2,2024-06-11 00:00:00.000,73,17,2024,6
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,2,2024-06-11 00:00:00.000,400,12,2024,6
6456,CONJ ARANDELA BRANCO 8431,MONTADOS,2,2024-06-11 00:00:00.000,15,7,2024,6
10143,"CABO  FLEXÍVEL 0,50 MM² 750V 15CM PR",ELÉTRICO,12,2025-07-29 00:00:00.000,1218,15,2025,7
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,2,2024-06-11 00:00:00.000,1785,12,2024,6
9290,PORCA PASSANTE BRANCA INJETADA,INJETADOS,4,2024-06-11 00:00:00.000,1100,12,2024,6
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,6,2025-07-29 00:00:00.000,0,5,2025,7
626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",FIXAÇÃO,6,2025-07-29 00:00:00.000,4000,2,2025,7
9677,FUNDO ARAN 15 CM LINHA DUBLIN PRETO,INJETADOS,6,2025-07-29 00:00:00.000,86,12,2025,7
9713,COPO ARANDELA INJETADO PRETO,INJETADOS,6,2025-07-29 00:00:00.000,850,12,2025,7
510,COPO INJ ELETRON PR,INJETADOS,24,2024-04-01 00:00:00.000,283,17,2024,4
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,24,2024-04-01 00:00:00.000,0,5,2024,4
549,DISC INJ 3 F PR LINHA MISSISSIPI,INJETADOS,12,2024-04-01 00:00:00.000,33,17,2024,4
551,ELE INJ GRANDE NOVO P/ SOQUETE,INJETADOS,24,2024-04-01 00:00:00.000,150,17,2024,4
554,ELE SIMPLES C/CLICK PR,INJETADOS,24,2024-04-01 00:00:00.000,106,12,2024,4
561,NIPEL INJ 35MM PR,INJETADOS,12,2024-04-01 00:00:00.000,1305,12,2024,4
563,"PARAF CAB INJ 3,5X25 PR (COPO ELETRON)",INJETADOS,24,2024-04-01 00:00:00.000,150,12,2024,4
569,TRAVESSA INJ PR,INJETADOS,12,2024-04-01 00:00:00.000,2000,12,2024,4
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,24,2024-04-01 00:00:00.000,10453,30,2024,4
7179,CABO 35 CM PARAL PR,ELÉTRICO,24,2024-04-01 00:00:00.000,262,15,2024,4
569,TRAVESSA INJ PR,INJETADOS,3,2024-08-15 00:00:00.000,2000,12,2024,8
4334,ETIQUETA 100X68 AMARELA EAN 13 E 14,EMBALAGEM,"7,02",2024-08-15 00:00:00.000,5000,7,2024,8
6347,CABO 35 CM  PARAL PR TARJADO,ELÉTRICO,3,2024-08-15 00:00:00.000,88,15,2024,8
7430,"ARRUELA ACO DENTADA INT 10X18X0,9 ZB",FIXAÇÃO,3,2024-08-15 00:00:00.000,365,3,2024,8
7437,PORCA ACO FOGAO M10 X 3 MM ZB,FIXAÇÃO,6,2024-08-15 00:00:00.000,200,3,2024,8
10357,"ROTULO LINHA TORONTO REF:81050=12X9,5CM",EMBALAGEM,3,2024-08-15 00:00:00.000,0,0,2024,8
10474,CUPULA CONICA 8X17X12 TECIDO CRU NATURAL,ABAJUR,3,2024-08-15 00:00:00.000,32,25,2024,8
10520,"DISCO AL 130X26X0,90  2 FUROS DOURADO",PINTURA,3,2024-08-15 00:00:00.000,0,2,2024,8
10375,SOQUETE TERMO P/ ABAJUR BRANCO- ID 08,ELÉTRICO,3,2024-08-15 00:00:00.000,100,7,2024,8
10376,CX PAP SIMPLES KRAFT REF 81050,EMBALAGEM,3,2024-08-15 00:00:00.000,17,10,2024,8
10377,CX PAP SIMPLES MASTER REF 81050,EMBALAGEM,"1,02",2024-08-15 00:00:00.000,4,0,2024,8
10468,TUBO 200MM DOBRA 90º X 266MM DOURADO,PINTURA,3,2024-08-15 00:00:00.000,12,10,2024,8
10469,COPO AL 45MM DOURADO,PINTURA,3,2024-08-15 00:00:00.000,35,1,2024,8
10473,PORCA AL USINA 1/2 ROSCA INT M10 DOURADO,PINTURA,3,2024-08-15 00:00:00.000,48,1,2024,8
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,60,2025-04-07 00:00:00.000,400,7,2025,4
7121,CONJ DISCO INJ MARROM TEXT LANT 340,MONTADOS,60,2025-04-07 00:00:00.000,150,7,2025,4
7148,CONJ PENDENTE MARROM 8335 ASPEN,MONTADOS,60,2025-04-07 00:00:00.000,77,7,2025,4
7171,CONJ.8335/8336 MR (LENTE+QUADRO),INJETADOS,60,2025-04-07 00:00:00.000,521,12,2025,4
